Student_ID,Student_Name,Gender,School_Name,Circuit,Attendance_Percent,Action_Zone,Math_Improvement,Math_Consistency,Mathematics_Assignments,Mathematics_Term1_Exam,Mathematics_Term2_Exam,Mathematics_Mock1,Mathematics_Mock2,Mathematics_Final_BECE,English_Language_Assignments,English_Language_Term1_Exam,English_Language_Term2_Exam,English_Language_Mock1,English_Language_Mock2,English_Language_Final_BECE,Integrated_Science_Assignments,Integrated_Science_Term1_Exam,Integrated_Science_Term2_Exam,Integrated_Science_Mock1,Integrated_Science_Mock2,Integrated_Science_Final_BECE,Social_Studies_Assignments,Social_Studies_Term1_Exam,Social_Studies_Term2_Exam,Social_Studies_Mock1,Social_Studies_Mock2,Social_Studies_Final_BECE,ICT_Assignments,ICT_Term1_Exam,ICT_Term2_Exam,ICT_Mock1,ICT_Mock2,ICT_Final_BECE,RME_Assignments,RME_Term1_Exam,RME_Term2_Exam,RME_Mock1,RME_Mock2,RME_Final_BECE,BDT_Assignments,BDT_Term1_Exam,BDT_Term2_Exam,BDT_Mock1,BDT_Mock2,BDT_Final_BECE,French_Assignments,French_Term1_Exam,French_Term2_Exam,French_Mock1,French_Mock2,French_Final_BECE,Ewe_Assignments,Ewe_Term1_Exam,Ewe_Term2_Exam,Ewe_Mock1,Ewe_Mock2,Ewe_Final_BECE
AK-JHS-0402,Selasie Azumah,M,Hatsiukope JHS,Agbedrafor,43.2,3. RISING STAR,-1,8,95,89,42,42,81,49,90,68,91,84,49,70,46,92,39,76,62,52,66,77,57,87,77,48,54,82,94,59,44,58,60,43,42,53,60,50,85,57,71,87,81,67,35,41,35,63,49,79,54,79,47,41,92,94
AK-JHS-0403,Akosua Ahiable,F,Anyidzive JHS,Gefia,52.2,3. RISING STAR,-4,5,78,39,88,79,36,83,54,82,57,85,80,86,41,68,71,76,54,92,57,68,43,62,50,75,57,67,92,41,66,54,48,68,57,69,57,46,44,77,63,85,38,65,59,57,60,49,42,85,65,46,89,67,65,68
AK-JHS-0404,Godwin Kpodo,M,Weta JHS,Avenorpedo,57.9,4. STRUGGLER,14,9,42,86,45,63,61,67,39,48,85,87,81,95,83,36,87,48,51,94,90,36,84,91,38,45,81,49,68,58,61,43,92,88,47,42,64,83,61,45,57,35,83,63,67,41,88,64,45,46,66,91,64,86,49,56
AK-JHS-0405,Godwin Agbeko,M,Abor Main JHS,Avenorpeme,96.9,1. FLYER,-2,7,72,70,35,47,62,62,54,86,91,53,62,63,79,71,43,77,76,47,92,82,90,64,80,48,66,37,93,91,83,61,70,48,54,55,36,80,69,44,52,68,38,90,36,62,56,90,88,35,46,90,47,47,88,85
AK-JHS-0406,Enyonam Segbefia,F,Avenorpeme JHS,Avenorpeme,58.6,2. DIAMOND,0,9,51,83,86,76,49,35,88,65,81,89,59,45,88,50,83,54,62,53,83,50,41,38,77,52,92,76,69,45,42,69,81,64,94,73,47,78,94,92,79,86,65,75,37,93,46,61,70,66,89,88,93,91,49,40
AK-JHS-0407,Kofi Gbedemah,M,Kpota JHS,Akatsi A,77.0,4. STRUGGLER,-3,3,45,76,69,95,36,38,77,90,57,95,77,64,83,83,55,36,64,70,58,79,41,93,79,83,58,72,39,76,95,92,52,39,47,57,75,44,72,55,65,57,51,59,61,48,95,76,91,94,35,89,63,68,56,76
AK-JHS-0408,Fafa Kpodo,F,Wlitey JHS,Wlitey,81.2,3. RISING STAR,-5,2,47,42,62,87,92,57,87,82,49,83,69,74,48,40,71,82,76,57,68,43,73,40,39,45,82,89,48,36,82,91,64,62,48,71,35,62,86,81,51,89,80,53,37,90,39,37,91,50,39,95,66,61,95,51
AK-JHS-0409,Fafa Kpodo,F,Tadzewu JHS,Avenorpeme,44.2,4. STRUGGLER,10,4,89,80,63,81,65,54,53,56,56,57,47,59,53,71,67,53,72,52,39,49,66,78,86,62,38,83,89,55,67,93,58,35,87,68,45,87,67,56,57,46,55,54,48,90,44,79,71,83,71,67,42,53,61,53
AK-JHS-0410,Emefa Agbeko,F,Hatsiukope JHS,Agbedrafor,93.0,1. FLYER,-2,1,37,52,93,80,40,69,49,35,61,64,57,65,61,59,92,87,82,43,76,50,35,41,94,79,72,85,52,60,92,55,58,38,88,55,70,43,94,60,90,44,84,40,70,78,69,44,43,46,60,90,40,93,88,54
AK-JHS-0411,Kwadwo Azumah,M,Gefia JHS,Gefia,80.5,3. RISING STAR,2,5,74,92,91,78,91,85,44,53,72,74,42,35,38,79,65,74,69,43,85,45,39,70,54,85,64,41,40,53,41,83,42,60,57,73,43,52,35,90,61,68,86,62,77,58,37,42,50,95,72,69,69,83,42,59
AK-JHS-0412,Akua Gbedemah,F,Adidome JHS,Atidzive,92.7,2. DIAMOND,5,8,64,89,80,88,95,39,66,45,95,64,89,76,59,94,73,36,63,67,61,93,53,49,40,83,49,80,75,72,55,60,60,88,40,72,58,79,61,76,76,71,88,81,81,46,94,66,83,74,76,54,59,42,53,62
AK-JHS-0413,Fafa Dogbe,F,Tadzewu JHS,Avenorpeme,43.5,3. RISING STAR,3,5,41,35,62,74,63,40,35,84,79,92,73,44,45,40,39,40,93,77,92,70,48,44,67,46,49,95,91,80,39,47,78,43,53,37,55,43,85,37,40,95,63,39,89,67,67,83,46,94,70,50,40,88,74,53
AK-JHS-0414,Akua Agbeko,F,Atidzive JHS,Atidzive,98.5,3. RISING STAR,-5,2,89,42,83,52,65,41,92,81,59,50,61,61,79,73,53,65,43,48,90,43,40,37,68,43,84,92,77,75,77,80,47,39,58,94,93,37,35,88,93,63,89,37,95,70,54,68,35,92,95,75,72,92,51,77
AK-JHS-0415,Ama Agbeko,F,Adidome JHS,Atidzive,40.5,1. FLYER,-2,4,43,61,42,64,42,55,85,40,48,70,90,56,67,42,53,74,64,76,74,55,87,72,91,50,80,92,77,61,93,84,52,62,79,51,39,85,63,41,42,62,53,91,70,40,54,63,58,76,77,69,88,54,82,37
AK-JHS-0416,Kofi Dzigba,M,Adidome JHS,Atidzive,86.0,4. STRUGGLER,11,8,47,66,37,56,70,75,54,65,89,55,55,72,89,61,90,42,74,64,64,63,60,66,39,85,89,38,79,88,74,56,39,93,92,66,64,53,49,71,74,91,45,40,60,49,83,35,39,59,80,83,60,59,67,62
AK-JHS-0417,Adjoa Dogbe,F,Akatsi Main JHS,Akatsi A,99.7,4. STRUGGLER,12,7,95,94,89,37,61,55,70,64,83,92,37,47,89,56,57,39,72,94,83,52,87,61,60,91,41,85,82,43,72,49,40,72,89,72,45,36,51,38,76,75,84,91,38,55,74,52,45,64,35,61,35,64,66,68
AK-JHS-0418,Kwame Azumah,M,Xavi JHS,Akatsi B,80.0,1. FLYER,10,7,46,53,39,72,60,85,60,54,60,55,64,40,51,43,67,85,86,48,39,53,57,70,46,50,85,81,58,60,77,35,56,73,40,48,47,93,58,69,44,42,89,62,73,56,49,95,75,50,78,42,57,52,94,80
AK-JHS-0419,Kwadwo Segbefia,M,Gornikope JHS,Agbedrafor,49.0,1. FLYER,-5,10,94,73,39,55,41,87,77,54,44,55,44,46,85,91,69,42,53,95,89,72,84,58,80,78,38,69,73,80,89,38,92,36,63,77,73,92,73,68,63,65,52,38,70,50,49,39,89,45,37,49,45,51,69,83
AK-JHS-0420,Akua Agbeko,F,Abor Main JHS,Avenorpeme,99.1,4. STRUGGLER,1,8,89,49,47,51,44,51,57,54,45,91,80,94,80,64,78,65,54,44,95,60,39,47,88,55,60,51,63,59,51,81,62,75,50,63,62,93,50,64,52,65,51,44,36,64,63,74,67,93,68,59,74,49,94,61
AK-JHS-0421,Kwame Ahiable,M,Weta JHS,Avenorpedo,86.1,2. DIAMOND,-1,1,74,54,46,73,61,63,68,37,84,57,65,53,39,84,94,85,46,81,81,92,58,82,90,40,35,78,85,36,79,78,42,65,44,89,83,78,86,89,59,63,48,56,70,54,62,61,87,53,48,56,85,71,74,88
AK-JHS-0422,Ama Segbefia,F,Akatsicoe Practice JHS,Akatsi A,85.4,1. FLYER,15,6,83,73,52,54,59,69,39,93,38,41,84,90,72,70,71,69,85,84,95,51,40,48,86,78,60,76,85,86,48,73,85,48,81,95,39,56,51,84,78,92,68,42,84,73,86,40,36,50,59,42,42,50,95,41
AK-JHS-0423,Akua Kpodo,F,Akatsicoe Practice JHS,Akatsi A,78.5,2. DIAMOND,7,6,68,36,67,81,91,35,93,77,86,90,35,54,60,58,95,62,60,87,82,63,81,91,70,92,44,93,64,69,89,86,64,40,87,53,41,66,52,49,84,80,61,68,48,85,76,56,36,79,94,66,38,68,41,43
AK-JHS-0424,Akosua Azumah,F,Weta JHS,Avenorpedo,80.5,4. STRUGGLER,3,3,53,48,39,55,93,51,75,45,37,70,43,91,83,77,73,60,58,88,41,91,38,59,62,66,75,67,69,51,44,89,52,83,41,47,55,42,62,92,71,70,82,51,39,71,72,38,56,91,57,52,56,94,95,68
AK-JHS-0425,Kwadwo Kpodo,M,Kpota JHS,Akatsi A,88.5,4. STRUGGLER,14,5,41,36,50,75,87,88,50,82,49,46,72,52,48,93,44,45,62,59,67,73,86,49,91,57,95,45,79,58,89,86,84,83,35,94,73,72,63,59,71,78,75,90,93,52,39,88,50,54,78,53,94,92,61,75
AK-JHS-0426,Kwame Segbefia,M,Akatsi Main JHS,Akatsi A,72.8,1. FLYER,-3,9,79,57,84,64,73,81,56,38,90,36,68,77,55,36,72,42,95,37,39,50,77,71,70,79,74,54,50,66,74,52,67,79,51,88,62,87,80,80,55,49,67,90,69,41,51,90,37,61,77,91,60,84,62,54
AK-JHS-0427,Kwadwo Dzigba,M,Wlitey JHS,Wlitey,60.0,3. RISING STAR,9,2,87,45,69,92,84,57,65,72,50,65,51,66,86,81,50,39,70,73,40,37,78,58,68,46,86,45,56,88,93,68,73,91,66,62,91,78,90,78,69,58,51,67,89,90,80,46,73,80,36,79,72,71,36,43
AK-JHS-0428,Emefa Dogbe,F,Sogakope JHS,Atidzive,62.5,1. FLYER,10,8,38,64,47,91,67,65,90,44,85,92,55,43,54,46,55,68,76,84,75,45,54,92,61,35,42,60,82,71,61,66,59,39,82,85,87,66,87,39,52,54,95,70,68,38,38,73,36,86,74,82,55,43,76,75
AK-JHS-0429,Kofi Azumah,M,Awasive JHS,Akatsi B,45.5,4. STRUGGLER,13,1,63,74,88,86,92,75,73,55,76,90,71,71,42,78,87,47,68,64,94,89,60,61,44,80,50,46,49,90,51,48,64,53,70,50,83,37,95,57,56,89,93,57,86,85,37,54,77,94,69,81,93,52,68,37
AK-JHS-0430,Fafa Agbeko,F,Gefia JHS,Gefia,87.6,1. FLYER,2,3,62,65,36,58,52,49,64,92,94,55,49,43,66,54,51,38,41,64,70,69,41,40,92,70,58,43,84,56,57,43,44,38,51,89,41,37,88,93,81,82,44,69,40,60,94,38,63,49,43,59,37,87,72,53
AK-JHS-0431,Fafa Ahiable,F,Dabala JHS,Atidzive,47.2,2. DIAMOND,14,10,76,54,66,56,47,70,82,50,90,91,82,84,41,38,82,64,62,42,68,43,47,95,52,95,52,61,69,80,73,63,94,93,41,48,75,76,43,77,59,66,57,80,63,81,78,64,44,89,88,49,69,55,43,82
AK-JHS-0432,Selasie Ahiable,M,Xavi JHS,Akatsi B,76.7,4. STRUGGLER,-2,4,51,90,48,70,63,95,77,89,54,41,55,77,52,73,93,36,76,35,89,43,77,54,91,90,77,44,81,86,72,83,87,62,45,58,91,70,64,61,57,67,49,70,95,51,42,76,65,86,55,48,44,73,79,83
AK-JHS-0433,Yaw Segbefia,M,Wlitey JHS,Wlitey,41.6,1. FLYER,-3,4,59,87,60,89,92,46,68,74,47,93,44,90,48,69,50,51,95,35,81,81,74,86,46,53,54,55,91,39,50,93,74,69,86,87,75,39,51,67,61,52,49,35,69,89,94,45,69,57,61,38,49,70,79,65
AK-JHS-0434,Yaw Dzigba,M,Kpeve JHS,Avenorpedo,59.1,1. FLYER,6,2,72,72,87,61,80,60,67,78,77,52,42,89,85,45,41,85,75,92,41,48,78,83,48,66,54,53,82,88,62,79,87,57,89,71,38,80,56,65,50,90,51,62,78,59,73,48,54,77,79,90,68,82,90,72
AK-JHS-0435,Kwame Segbefia,M,Gefia JHS,Gefia,44.9,1. FLYER,-2,5,62,37,68,38,36,48,43,83,43,84,55,65,86,60,40,87,46,46,63,88,41,37,49,84,41,54,95,89,46,35,87,73,62,94,80,95,65,43,71,53,73,59,55,78,50,65,88,66,89,80,65,53,66,93
AK-JHS-0436,Emefa Ahiable,F,Abor Main JHS,Avenorpeme,69.4,3. RISING STAR,2,7,61,59,86,93,73,91,39,91,44,58,89,79,59,59,44,87,81,58,90,83,76,52,73,78,66,85,80,87,85,56,40,55,61,80,47,87,82,37,35,42,90,45,55,82,62,36,63,78,45,44,45,40,56,46
AK-JHS-0437,Prosper Segbefia,M,Denu JHS,Wlitey,58.0,4. STRUGGLER,-5,9,46,55,91,91,38,46,76,68,95,90,35,80,94,46,57,51,92,47,55,65,43,47,88,35,76,48,72,63,62,64,92,74,45,77,36,42,45,36,83,40,45,47,56,35,63,63,66,46,61,84,62,84,76,68
AK-JHS-0438,Kwadwo Kpodo,M,Aflao Main JHS,Wlitey,65.3,2. DIAMOND,11,9,93,43,53,66,39,68,71,68,47,75,56,48,92,47,83,70,88,93,93,69,51,41,79,46,55,75,36,65,86,42,67,50,60,47,48,79,88,92,94,90,58,70,73,67,52,38,78,45,62,84,89,70,71,81
AK-JHS-0439,Adjoa Gbedemah,F,Awasive JHS,Akatsi B,46.3,3. RISING STAR,-3,3,76,50,69,72,82,67,51,93,77,35,70,56,57,35,89,71,52,49,58,63,81,81,38,68,62,73,80,65,47,44,73,87,45,87,43,93,35,37,58,63,50,66,93,64,83,67,40,62,59,79,84,83,44,67
AK-JHS-0440,Akua Agbeko,F,Wlitey JHS,Wlitey,85.0,1. FLYER,14,7,72,94,51,57,41,50,72,51,65,95,87,58,48,45,64,42,46,71,45,62,78,39,82,52,35,63,52,64,44,41,54,93,74,45,43,61,65,62,48,69,62,70,37,86,73,66,47,44,95,93,85,93,63,89
AK-JHS-0441,Aseye Azumah,F,Avenorpeme JHS,Avenorpeme,83.5,3. RISING STAR,-2,1,44,65,71,66,46,93,64,60,78,65,48,45,87,35,90,85,57,64,82,39,69,51,66,54,52,93,91,86,44,83,46,56,70,36,42,45,43,85,72,58,94,39,49,74,83,61,64,40,87,90,67,90,77,86
AK-JHS-0442,Selasie Dzigba,M,Tadzewu JHS,Avenorpeme,55.6,4. STRUGGLER,14,8,57,61,83,89,90,64,59,76,47,66,86,65,85,52,93,74,87,76,93,76,66,93,41,89,45,39,39,38,57,49,72,38,84,55,45,52,89,47,58,36,74,53,55,85,57,94,52,51,82,65,82,35,48,64
AK-JHS-0443,Godwin Dzigba,M,Awasive JHS,Akatsi B,57.0,4. STRUGGLER,5,8,47,45,65,85,49,36,53,51,62,91,80,63,62,69,76,94,45,58,48,92,70,43,92,90,60,89,66,92,76,44,75,54,95,54,94,84,85,56,90,75,93,61,91,64,85,79,36,94,66,94,52,42,59,53
AK-JHS-0444,Ama Ahiable,F,Abor Main JHS,Avenorpeme,83.3,4. STRUGGLER,-1,8,91,75,77,44,38,44,80,66,87,54,89,77,80,93,58,61,35,86,37,64,92,84,94,45,61,91,55,87,67,84,74,48,52,53,44,40,77,83,45,83,46,90,68,71,83,36,51,57,72,73,37,78,49,68
AK-JHS-0445,Fafa Segbefia,F,Kpota JHS,Akatsi A,79.0,1. FLYER,-2,5,90,80,95,43,64,90,44,79,76,71,94,70,49,67,75,79,37,38,54,45,48,69,60,81,53,90,63,42,50,52,70,55,51,77,66,55,51,80,39,93,36,80,59,35,62,36,50,62,62,73,69,58,71,60
AK-JHS-0446,Akua Azumah,F,Gornikope JHS,Agbedrafor,52.1,4. STRUGGLER,10,5,36,51,50,91,39,52,51,55,54,62,52,82,80,68,38,46,60,38,40,81,53,41,57,85,59,95,35,73,60,81,54,52,46,38,91,62,93,70,85,44,58,80,53,55,38,55,80,94,94,56,80,41,72,84
AK-JHS-0447,Kwame Agbeko,M,Awasive JHS,Akatsi B,76.2,3. RISING STAR,0,10,65,38,54,38,92,47,63,38,45,76,53,73,93,94,39,39,86,87,80,89,50,42,59,42,61,36,65,54,73,85,86,56,59,46,53,64,46,78,55,44,37,82,37,52,35,54,36,69,53,42,89,71,71,37
AK-JHS-0448,Aseye Kpodo,F,Wlitey JHS,Wlitey,89.0,4. STRUGGLER,4,3,45,46,45,57,52,53,79,56,40,66,56,64,52,65,45,61,84,54,84,95,70,48,46,86,60,89,36,48,65,43,72,77,78,95,77,90,78,55,84,82,47,63,64,48,35,60,79,84,69,92,78,61,51,75
AK-JHS-0449,Enyonam Dogbe,F,Gefia JHS,Gefia,78.5,4. STRUGGLER,7,9,56,48,54,95,55,73,68,38,91,94,51,75,71,68,68,59,90,47,44,64,95,62,50,90,41,67,62,45,67,44,68,84,64,56,47,67,62,45,80,81,68,86,92,82,65,65,68,93,85,82,59,80,52,52
AK-JHS-0450,Godwin Kpodo,M,Tadzewu JHS,Avenorpeme,67.2,1. FLYER,12,7,42,75,95,51,94,59,59,92,81,41,81,77,61,75,67,92,52,54,55,57,71,45,54,52,42,37,47,48,69,85,65,76,80,75,76,80,69,39,75,71,49,81,39,40,66,45,68,47,66,89,85,63,83,72
AK-JHS-0451,Enyonam Dogbe,F,Atidzive JHS,Atidzive,67.3,4. STRUGGLER,11,5,65,84,56,51,40,47,81,35,66,56,88,41,69,63,35,56,44,62,80,87,95,49,79,83,61,92,90,70,67,80,51,80,35,47,78,46,74,37,93,84,85,37,66,76,89,37,83,76,46,60,89,78,78,54
AK-JHS-0452,Fafa Dzigba,F,Avenorpedo JHS,Avenorpedo,53.2,2. DIAMOND,11,9,86,41,63,69,68,89,35,64,71,49,87,35,90,47,81,49,87,53,52,69,37,89,69,44,68,66,69,41,37,66,48,78,58,92,47,51,74,52,84,71,42,77,65,55,67,52,83,77,39,81,71,43,48,36
AK-JHS-0453,Prosper Dzigba,M,Awasive JHS,Akatsi B,66.0,1. FLYER,11,4,51,74,78,55,69,70,63,82,80,76,65,36,61,80,90,81,63,47,85,95,83,57,84,35,79,79,59,84,37,77,52,75,63,70,82,64,72,52,51,59,57,68,76,50,70,85,42,41,86,92,44,69,71,65
AK-JHS-0454,Prosper Gbedemah,M,Hatsiukope JHS,Agbedrafor,66.3,3. RISING STAR,2,6,44,61,93,71,88,67,65,39,44,77,51,62,71,90,56,90,87,49,91,86,84,50,48,95,39,47,43,51,44,83,50,55,81,72,92,72,51,42,77,88,74,95,36,94,85,55,66,51,66,78,67,39,63,72
AK-JHS-0455,Akosua Segbefia,F,Avenorpedo JHS,Avenorpedo,68.8,4. STRUGGLER,13,5,84,68,92,56,80,38,38,90,62,45,64,93,53,45,38,77,42,46,57,66,58,95,71,80,91,82,61,56,49,35,91,80,85,89,56,80,41,54,60,47,63,80,40,49,36,48,68,42,35,37,93,89,87,88
AK-JHS-0456,Fafa Dogbe,F,Gefia JHS,Gefia,86.2,1. FLYER,8,3,81,76,89,94,38,76,38,94,52,54,36,51,74,41,68,73,50,78,71,70,37,69,94,54,66,70,61,57,47,41,71,68,51,75,80,84,78,83,91,51,47,49,88,37,73,65,42,85,86,51,73,54,74,45
AK-JHS-0457,Kwame Segbefia,M,Xavi JHS,Akatsi B,74.8,2. DIAMOND,-4,5,82,40,69,71,37,59,48,92,67,84,88,50,67,64,69,49,50,68,79,38,71,51,41,80,83,84,68,78,95,42,61,93,91,82,47,66,95,65,61,89,87,71,81,70,83,42,67,37,55,92,91,68,78,77
AK-JHS-0458,Fafa Dogbe,F,Kpeve JHS,Avenorpedo,66.2,3. RISING STAR,-3,4,56,50,77,63,84,41,95,66,80,65,82,72,61,45,39,49,48,50,85,35,68,64,59,57,67,77,52,37,61,87,48,46,48,53,48,39,74,55,75,92,53,64,66,69,70,41,63,74,42,54,61,83,47,89
AK-JHS-0459,Enyonam Azumah,F,Wlitey JHS,Wlitey,64.4,1. FLYER,-5,8,39,35,88,92,36,88,76,89,74,86,54,91,77,56,40,40,35,65,55,78,79,90,93,53,35,54,90,51,67,43,50,84,86,55,43,36,91,47,47,90,42,60,45,37,82,91,87,75,86,74,71,42,87,74
AK-JHS-0460,Kwame Gbedemah,M,Agbedrafor JHS,Akatsi B,53.5,4. STRUGGLER,-1,9,40,49,75,35,51,79,45,41,91,84,76,48,58,90,47,65,87,65,90,74,37,64,67,50,46,76,41,53,85,90,89,84,93,53,90,41,77,46,89,71,56,68,64,84,39,82,58,74,76,44,56,44,56,40
AK-JHS-0461,Yaw Ahiable,M,Agbedrafor JHS,Akatsi B,98.0,2. DIAMOND,7,5,63,45,48,55,75,43,44,68,94,80,89,36,62,48,45,52,73,95,61,86,39,52,76,63,58,45,51,47,87,66,41,69,59,95,81,38,60,47,82,60,38,55,57,50,94,43,84,89,47,54,94,50,74,64
AK-JHS-0462,Mawuli Dzigba,M,Awasive JHS,Akatsi B,51.3,1. FLYER,5,4,59,58,51,85,54,49,48,74,87,69,41,49,47,36,35,87,83,81,89,38,79,38,91,88,36,94,75,71,88,59,91,66,83,50,49,76,52,54,49,71,57,53,45,68,63,85,89,68,49,36,83,93,72,84
AK-JHS-0463,Enyonam Dzigba,F,Gornikope JHS,Agbedrafor,91.4,3. RISING STAR,-2,10,49,44,94,88,60,62,55,70,42,71,58,57,48,91,80,85,73,62,69,94,79,59,76,43,40,50,88,94,48,47,58,43,68,36,66,77,60,59,90,88,42,77,74,43,55,67,36,95,66,82,89,57,53,59
AK-JHS-0464,Enyonam Kpodo,F,Agbedrafor JHS,Akatsi B,78.8,4. STRUGGLER,12,6,60,83,69,93,52,39,83,75,73,36,85,75,66,54,80,37,37,60,85,94,78,57,45,42,41,40,35,49,42,36,67,79,80,40,52,43,65,71,73,85,43,39,65,91,78,81,46,58,41,93,80,57,62,76
AK-JHS-0465,Aseye Dzigba,F,Sogakope JHS,Atidzive,53.1,3. RISING STAR,0,5,70,39,60,75,90,80,51,60,92,70,44,53,55,40,81,95,85,49,51,61,39,65,90,47,87,76,88,46,88,78,90,43,37,48,64,55,67,74,66,80,47,78,81,53,66,36,83,67,56,52,48,78,42,54
AK-JHS-0466,Yaw Agbeko,M,Akatsicoe Practice JHS,Akatsi A,90.8,2. DIAMOND,3,10,45,44,72,83,76,35,78,45,59,73,91,71,57,35,43,66,69,44,60,48,37,55,95,47,76,87,48,63,82,79,57,64,67,43,88,66,50,36,54,54,45,77,48,69,90,63,61,51,61,35,39,40,70,64
AK-JHS-0467,Selasie Azumah,M,Wlitey JHS,Wlitey,65.2,1. FLYER,4,8,64,93,88,83,57,91,47,94,56,78,83,66,61,51,42,46,95,94,72,38,46,56,74,53,93,35,70,35,39,39,47,41,73,58,83,92,54,90,54,70,70,88,36,44,81,68,43,44,43,36,72,95,48,81
AK-JHS-0468,Kwadwo Segbefia,M,Dzodze Penyi JHS,Wlitey,65.2,2. DIAMOND,-1,4,71,79,73,69,35,54,74,88,88,69,44,94,79,71,41,90,84,44,73,43,78,47,95,76,91,90,40,81,74,71,56,64,52,79,40,87,37,76,47,85,88,95,58,72,83,93,53,92,75,89,93,61,95,57
AK-JHS-0469,Ama Dzigba,F,Akatsi Main JHS,Akatsi A,72.5,1. FLYER,15,6,76,43,83,51,77,90,77,43,50,63,94,64,85,69,37,91,39,65,79,94,54,81,62,74,46,86,52,83,82,45,54,52,74,85,95,64,72,89,83,60,35,63,82,88,48,36,60,86,63,94,72,35,78,61
AK-JHS-0470,Ama Dzigba,F,Hatsiukope JHS,Agbedrafor,41.3,2. DIAMOND,0,7,91,70,69,80,61,78,60,51,51,70,80,70,66,87,77,68,83,48,35,37,60,61,54,79,76,53,61,75,63,76,79,64,93,72,59,85,54,94,51,70,62,57,76,79,74,56,59,40,81,92,64,85,36,94
AK-JHS-0471,Emefa Kpodo,F,Dabala JHS,Atidzive,87.8,4. STRUGGLER,-3,4,89,82,71,66,52,50,84,90,91,80,53,59,35,54,61,75,94,81,61,35,86,47,61,91,41,52,78,39,42,83,37,69,84,52,82,63,78,52,71,76,40,51,75,46,65,94,74,48,79,39,65,71,66,35
AK-JHS-0472,Adjoa Gbedemah,F,Kpota JHS,Akatsi A,56.0,1. FLYER,4,7,92,47,58,35,50,78,74,57,88,79,45,45,79,41,75,39,83,41,95,95,88,62,93,84,88,74,68,61,47,48,51,83,65,35,74,91,40,63,37,36,64,71,37,66,82,49,37,70,95,70,71,44,36,93
AK-JHS-0473,Kofi Dogbe,M,Dabala JHS,Atidzive,68.7,1. FLYER,-1,1,64,89,54,90,61,51,57,89,81,75,57,65,41,56,90,48,50,75,60,77,41,53,68,82,92,41,74,44,47,79,48,46,72,63,68,72,41,77,50,47,76,50,62,38,78,46,93,54,49,51,92,54,70,38
AK-JHS-0474,Mawuli Gbedemah,M,Wute JHS,Gefia,87.6,2. DIAMOND,7,3,74,35,48,46,58,47,47,51,92,42,52,48,53,72,83,68,38,65,71,84,91,83,69,45,85,58,46,55,60,56,71,60,75,92,81,49,92,75,85,36,95,70,76,85,43,46,40,63,43,94,84,65,35,66
AK-JHS-0475,Akosua Dogbe,F,Hatsiukope JHS,Agbedrafor,78.7,1. FLYER,13,4,77,86,77,81,84,56,53,85,76,41,56,78,93,94,49,74,87,65,76,36,70,35,36,57,52,53,67,45,65,50,82,90,79,78,72,75,61,40,67,58,94,85,62,42,54,56,42,65,85,80,75,67,69,47
AK-JHS-0476,Fafa Kpodo,F,Tadzewu JHS,Avenorpeme,98.1,1. FLYER,7,5,43,58,74,87,56,56,43,53,95,61,91,55,61,39,94,75,68,51,70,57,92,58,84,55,79,89,82,37,70,46,45,79,38,35,46,92,77,93,40,60,87,94,75,46,43,68,57,47,61,72,42,68,45,47
AK-JHS-0477,Selasie Dzigba,M,Dzodze Penyi JHS,Wlitey,54.1,1. FLYER,13,9,55,45,91,60,68,90,60,65,91,71,87,44,77,84,52,50,51,89,73,91,81,67,76,41,81,41,57,91,43,94,81,92,64,63,80,40,35,80,63,74,67,76,43,76,76,79,76,74,75,42,47,72,69,46
AK-JHS-0478,Kwadwo Dzigba,M,Lume Ahugakope JHS,Gefia,76.1,1. FLYER,8,3,43,65,94,58,44,74,78,48,37,63,94,42,88,92,60,50,75,63,49,71,55,54,84,55,73,64,41,71,91,81,48,52,49,40,92,53,35,68,36,54,46,94,74,95,91,88,82,54,71,76,76,53,67,69
AK-JHS-0479,Kwadwo Agbeko,M,Wlitey JHS,Wlitey,83.3,3. RISING STAR,5,4,76,49,55,37,69,69,43,48,57,63,56,77,56,71,66,77,41,73,83,70,91,37,66,78,63,61,50,48,61,61,44,37,36,38,47,69,36,41,58,83,35,51,71,48,92,88,39,49,82,83,38,70,41,38
AK-JHS-0480,Akosua Agbeko,F,Kpeve JHS,Avenorpedo,74.2,3. RISING STAR,-5,1,63,44,50,74,94,65,90,67,88,65,60,44,41,94,95,60,36,43,85,39,35,52,45,80,65,91,62,56,68,36,62,36,89,73,95,85,80,67,50,77,90,77,36,69,45,54,70,74,38,67,76,44,55,85
AK-JHS-0481,Prosper Gbedemah,M,Aflao Main JHS,Wlitey,91.1,2. DIAMOND,7,6,93,62,59,76,51,86,93,89,76,39,43,90,69,50,60,80,91,91,54,39,86,60,37,75,73,58,73,62,58,61,77,74,71,49,92,59,71,48,65,93,47,72,90,76,37,74,87,83,44,63,35,44,72,47
AK-JHS-0482,Akua Ahiable,F,Agbedrafor JHS,Akatsi B,99.8,1. FLYER,11,8,76,58,70,87,75,90,57,90,88,40,95,76,71,73,72,44,40,42,83,89,46,55,73,47,66,46,93,49,57,35,51,64,43,51,81,68,82,92,72,76,47,77,59,74,73,92,39,39,72,83,77,59,56,48
